year,data_mean_global,data_mean_nh,data_mean_sh
600,672.222999662785,679.01122758646,665.43477173911
601,672.110998090425,678.973014343119,665.248981837732
602,671.980985330445,678.916853908008,665.045116752882
603,671.770988535406,678.771669168356,664.770307902455
604,671.5159935847,678.527232543481,664.504754625919
605,671.291999650817,678.304673291511,664.279326010123
606,671.073975512986,678.088190517701,664.059760508271
607,670.763001580016,677.778738768978,663.747264391053
608,670.544997794902,677.562122300511,663.527873289293
609,670.292969481489,677.311716776618,663.274222186359
610,670.003029859756,677.036126569949,662.969933149563
611,669.864969385311,676.990443067524,662.739495703098
612,669.655021309908,676.885783586746,662.42425903307
613,669.540983550159,676.877086189515,662.204880910803
614,669.418010833949,676.859370248953,661.976651418946
615,669.224933848119,676.744866743507,661.705000952731
616,668.759012450533,676.195647282509,661.322377618558
617,668.323946347402,675.650389929,660.997502765805
618,667.804023990943,675.020112162144,660.587935819743
619,667.383935869573,674.489845735756,660.27802600339
620,666.896076213816,673.933581108995,659.858571318637
621,666.890986343623,674.11203412076,659.669938566486
622,666.866999858907,674.313888083031,659.420111634783
623,666.803000097274,674.472805477624,659.133194716925
624,666.750009809001,674.625489336479,658.874530281523
625,666.730996976033,674.809303132164,658.652690819903
626,666.690006544981,674.971151546793,658.40886154317
627,666.662001867842,675.145970622591,658.178033113093
628,666.636006084169,675.322800230029,657.949211938308
629,666.608997668233,675.498635150401,657.719360186063
630,666.567012943591,675.659474303149,657.474551584034
631,666.566999801082,675.86227085809,657.271728744075
632,666.526990720884,676.025132217319,657.028849224449
633,666.369988193947,676.071055918135,656.668920469757
634,666.274072347406,676.195776290673,656.352368404138
635,666.479964124175,676.730135530871,656.229792717479
636,666.515039939832,677.111840168143,655.918239711521
637,666.677013243414,677.620212956119,655.73381353071
638,666.83199441165,678.116642679193,655.547346144107
639,666.915036110369,678.510239680502,655.319832540237
640,667.072987666979,678.97358388553,655.172391448427
641,667.118020854999,679.32411229846,654.911929411538
642,667.211022003298,679.722462061427,654.699581945169
643,667.340999490345,680.157872868958,654.524126111732
644,667.462047768386,680.584297434312,654.339798102461
645,667.566900240055,680.944875698211,654.188924781899
646,667.11602419335,680.451090760882,653.780957625818
647,666.71997894366,679.961862423936,653.478095463385
648,666.303989066851,679.452896948337,653.155081185365
649,665.862991615293,678.918850029297,652.80713320129
650,665.437990516051,678.400798352809,652.475182679293
651,665.019990904302,677.889754828463,652.150226980141
652,664.61399529385,677.398138147125,651.829852440575
653,664.243996488055,676.987089602895,651.500903373215
654,663.881977666097,676.584639342664,651.17931598953
655,663.431987102997,676.053167386095,650.810806819899
656,663.066061551499,675.598715121149,650.533407981848
657,663.014948465691,675.459046328088,650.570850603295
658,662.73901673699,675.094935947688,650.383097526291
659,662.501995814479,674.76939857279,650.234593056169
660,662.290999187101,674.470035163978,650.111963210224
661,662.143047451905,674.233599145864,650.052495757946
662,662.176948967188,674.160417068115,650.193480866261
663,661.951025681311,673.716075154196,650.185976208426
664,661.743953237435,673.271668260842,650.216238214028
665,661.394041875793,672.684645849773,650.103437901813
666,661.21896032327,672.272139783114,650.165780863425
667,661.067129268091,671.930881693352,650.20337684283
668,661.514953210673,672.475603403824,650.554303017523
669,661.746061006564,672.852240825237,650.639881187892
670,662.083000596156,673.334090867407,650.831910324906
671,662.382028486972,673.778432921184,650.985624052759
672,662.637986852206,674.166671790425,651.109301913988
673,662.701994881564,674.28607337241,651.117916390719
674,662.648018826019,674.274468476269,651.021569175768
675,662.645988281423,674.314764054175,650.977212508671
676,662.542003110501,674.253245665897,650.830760555105
677,662.515087585252,674.336874412705,650.693300757799
678,662.974016428284,675.316014926786,650.632017929783
679,663.482065071449,676.413038327928,650.55109181497
680,664.15203579716,677.671663490917,650.632408103402
681,664.766970397668,678.836159202567,650.697781592768
682,664.948021100162,679.330095505764,650.56594669456
683,665.09102217242,679.746137960382,650.435906384457
684,665.301030560735,680.22929777249,650.372763348979
685,665.584034566982,680.785374364155,650.38269476981
686,665.942022706373,681.416483716872,650.467561695874
687,666.314061680715,682.06166262705,650.566460734381
688,666.798950322552,682.771947887673,650.825952757431
689,666.8050298965,682.718032917771,650.892026875229
690,666.829004446513,682.633600840137,651.02440805289
691,666.86903170596,682.565677722469,651.172385689452
692,666.990009993393,682.578342337115,651.401677649671
693,667.108027646439,682.588364168952,651.627691123927
694,667.24198206073,682.586257403171,651.897706718289
695,667.153998517618,682.195571212697,652.112425822539
696,666.988015341341,681.698675978991,652.27735470369
697,666.906001554925,681.285857321338,652.526145788513
698,666.791003700449,680.840064508173,652.741942892725
699,666.665002626074,680.383255985817,652.946749266332
700,666.534042210627,679.921304718518,653.146779702736
701,666.42395244428,679.480799976225,653.367104912334
702,666.303117230381,679.07786703107,653.528367429693
703,666.66797858314,679.456488500267,653.879468666012
704,667.057083753864,679.907999326485,654.206168181243
705,667.433943465895,680.348279504697,654.519607427093
706,667.822147274583,680.798466980324,654.845827568842
707,668.192830237304,681.233150687541,655.152509787067
708,668.539515776956,681.868603218538,655.210428335375
709,671.217976011887,686.202027933318,656.233924090455
710,673.931318082547,690.7972991704,657.065336994693
711,676.640632172739,695.136315324663,658.144949020816
712,676.637091953539,695.236881988193,658.037301918885
713,676.67099824339,695.119430926385,658.222565560395
714,676.7090268428,695.006298838195,658.411754847405
715,676.761002934666,694.907138798519,658.614867070812
716,676.782031931259,694.776973457695,658.787090404823
717,676.865003120894,694.708778407686,659.021227834102
718,676.886013214265,694.578646814629,659.193379613901
719,676.842988846726,694.384529059075,659.301448634377
720,676.681011236379,694.071424118289,659.29059835447
721,676.514001597718,693.753262451462,659.274740743974
722,676.378028921043,693.46605868987,659.289999152217
723,676.322987270934,693.259856488501,659.386118053368
724,676.168013536962,692.953764321223,659.382262752701
725,676.034004077515,692.668566801279,659.39944135375
726,675.886998620759,692.370412812884,659.403584428633
727,675.667992030999,692.000306026189,659.335678035809
728,675.440026773518,691.62111652854,659.258937018496
729,675.267967374993,691.297935045607,659.237999704379
730,675.001046150797,690.879826716951,659.122265584643
731,674.88196199619,690.609547115886,659.154376876495
732,674.596022348975,690.17253093197,659.019513765979
733,674.403005562855,689.828262963322,658.977748162389
734,674.271012853448,689.545077210157,658.996948496739
735,674.150992243595,689.273915545229,659.028068941962
736,674.035037232713,689.006731790864,659.063342674563
737,673.913905949781,688.685397957082,659.14241394248
738,673.287001126994,687.563496424196,659.010505829792
739,672.683991968502,686.415930736672,658.952053200333
740,672.138971323978,685.32648160314,658.951461044816
741,671.555000580831,684.198075259056,658.911925902606
742,671.049978921667,683.148561386434,658.9513964569
743,670.523981727092,682.078156448462,658.969807005722
744,669.981987395269,680.991718827725,658.972255962813
745,669.48499579868,679.957333199127,659.012658398234
746,669.04898064958,679.026464733066,659.071496566094
747,668.602991862653,678.092743304735,659.11324042057
748,668.161972280048,677.163986696291,659.159957863805
749,667.689000077669,676.20327434321,659.174725812128
750,667.162907275329,675.189542995593,659.136271555065
751,666.539167425398,674.176596350848,658.901738499948
752,666.887989733057,674.727365880728,659.048613585386
753,667.251998088168,675.392854648852,659.111141527485
754,667.46304315478,675.905131625598,659.020954683963
755,667.834021083422,676.577218741744,659.0908234251
756,668.086916592197,677.073828247579,659.100004936815
757,667.739979402633,676.624576569816,658.855382235451
758,667.264009692496,675.988138303935,658.539881081057
759,666.920971224121,675.484633365864,658.357309082378
760,666.517997050249,674.921318687286,658.114675413213
761,666.098949981001,674.323422383135,657.874477578867
762,665.495981704203,673.431065292457,657.560898115949
763,664.890986301355,672.518031941293,657.263940661416
764,664.328958771759,671.648029821719,657.0098877218
765,663.668981131176,670.680150058208,656.657812204145
766,663.111035829434,669.846889348442,656.375182310427
767,662.892981970168,669.550207996087,656.235755944248
768,662.67599614106,669.287681794834,656.064310487286
769,662.446990450432,669.013017710936,655.880963189927
770,662.233005421596,668.760391060531,655.70561978266
771,662.090999188762,668.621589585758,655.560408791765
772,661.976994501499,668.517840205412,655.436148797586
773,661.84800041171,668.399102805797,655.296898017622
774,661.732994747736,668.294332736268,655.171656759205
775,661.608999951226,668.180600983599,655.037398918854
776,661.497998510156,668.079831315124,654.916165705189
777,661.406006852075,668.010049849342,654.801963854808
778,661.372008305605,668.070037730552,654.673978880658
779,661.393006680108,668.197013870242,654.588999489975
780,661.437006318057,668.347006096529,654.527006539585
781,661.494008730803,668.510002686261,654.478014775346
782,661.573009002496,668.692169648234,654.453848356759
783,661.658999303946,668.864427906873,654.453570701019
784,661.677988439536,668.966920364018,654.389056515055
785,661.62503183774,668.997437769156,654.252625906324
786,661.684947285762,669.116369516112,654.253525055412
787,661.424008243853,668.768941153655,654.079075334051
788,661.169965931242,668.403555405845,653.936376456639
789,660.833026090011,667.955661089651,653.710391090372
790,660.614918552237,667.626181020364,653.60365608411
791,660.213214091742,667.228287416336,653.198140767148
792,661.164004223592,668.869217812273,653.458790634912
793,662.085066149872,670.597325750394,653.572806549351
794,662.988019614977,672.305901153541,653.670138076413
795,663.867115533862,673.991622519317,653.742608548408
796,665.013925672239,675.889643648708,654.138207695769
797,665.381046962432,676.683043654403,654.079050270462
798,665.78002455058,677.452037021109,654.108012080051
799,666.226018946183,678.269306376631,654.182731515734
800,666.592061787654,679.005801787637,654.17832178767
801,666.998936584884,679.742972161336,654.254901008431
802,666.877011276503,679.70704462783,654.046977925176
803,666.777017358457,679.652022199106,653.902012517808
804,666.732983694571,679.65307855302,653.812888836123
805,666.519982248863,679.485272821283,653.554691676442
806,666.202004953916,679.215408440597,653.188601467236
807,665.95501794962,679.034657373874,652.875378525367
808,665.883015314903,679.031823819839,652.734206809968
809,665.786964601159,679.005252887734,652.568676314583
810,665.522025643795,678.809609511328,652.234441776263
811,665.35399380524,678.710912297201,651.997075313278
812,665.252030985119,678.678112281833,651.825949688405
813,665.147947848234,678.643561598987,651.65233409748
814,664.898072704084,678.46285094699,651.333294461178
815,664.91797032268,678.552103239169,651.28383740619
816,664.981124578556,678.732278510684,651.229970646428
817,665.616018464088,679.771926258606,651.460110669571
818,666.295061719685,680.903821045481,651.686302393888
819,666.946006021814,682.007851488507,651.884160555122
820,667.701147980883,683.215504707121,652.186791254646
821,668.542795011626,684.388271053411,652.69731896984
822,668.10004956241,683.543204635926,652.656894488893
823,667.728974471077,682.646868417516,652.811080524638
824,667.346008060293,681.738786673315,652.953229447272
825,666.971973135643,680.83967559251,653.104270678776
826,666.617058137232,679.99024282304,653.243873451424
827,666.593995022151,679.656937346246,653.531052698056
828,666.564011356896,679.347625877953,653.780396835838
829,666.535004677466,679.039244835194,654.030764519738
830,666.503009611648,678.727881081583,654.278138141714
831,666.474001846672,678.419512651193,654.52849104215
832,666.435012015301,678.101148393094,654.768875637509
833,666.39699322865,677.783786104468,655.010200352833
834,666.353039033894,677.477445944372,655.228632123417
835,666.483008879001,677.447100859072,655.51891689893
836,666.632016050962,677.452921724897,655.811110377028
837,666.76400232219,677.441736771402,656.086267872978
838,666.898037904502,677.432526022867,656.363549786137
839,667.028950518095,677.420352345323,656.637548690867
840,667.167207684279,677.509408688283,656.825006680274
841,668.277011664842,679.134979791796,657.419043537887
842,669.380079071753,680.848737513349,657.911420630157
843,670.481029027736,682.560204876521,658.401853178951
844,671.586124283558,684.275756209122,658.896492357995
845,672.689849766543,685.890473904868,659.489225628218
846,672.747056506037,685.860730310173,659.6333827019
847,672.795992385284,685.722149699225,659.869835071342
848,672.849028661428,685.587917169977,660.110140152878
849,672.898972185056,685.450561093184,660.347383276928
850,672.94012793736,685.361186414931,660.519069459788
851,673.551999683236,686.183460831263,660.920538535209
852,674.130058498756,687.029292747901,661.230824249611
853,674.743012995922,687.909819036356,661.576206955489
854,675.341085372191,688.775522876802,661.906647867579
855,675.982903503953,689.624956468159,662.340850539748
856,675.95003685638,689.43977860419,662.46029510857
857,675.934013617812,689.21070747305,662.657319762573
858,675.917951933226,688.981917187803,662.853986678649
859,675.732109668508,688.631798205264,662.832421131751
860,676.0920074177,689.118209201275,663.065805634125
861,676.464011270584,689.665853204875,663.262169336292
862,676.669994074247,690.047373441324,663.292614707169
863,676.694989621891,690.247969014432,663.142010229349
864,676.613033363628,690.341503694472,662.884563032785
865,676.527902863598,690.386190850141,662.669614877056
866,675.870980652793,689.585347729134,662.156613576452
867,675.144013591687,688.668184500464,661.61984268291
868,674.60294136999,687.937002018686,661.268880721293
869,673.866998158472,687.025900228167,660.708096088777
870,673.205981054953,686.277715738665,660.13424637124
871,672.665036942368,685.664413915602,659.665659969135
872,672.372955414661,685.29984742086,659.446063408461
873,671.978050171781,684.832778602135,659.123321741428
874,671.836972086393,684.619113965196,659.054830207589
875,671.631026908537,684.342400998815,658.919652818258
876,671.562027444018,684.210408567754,658.913646320283
877,671.625973628513,684.212944675886,659.03900258114
878,671.52504973578,684.050722474202,658.999376997357
879,671.664016431446,684.138883873564,659.189148989327
880,671.889029359702,684.378640810265,659.39941790914
881,672.135998163342,684.65111041856,659.620885908125
882,672.265011102118,684.80581211601,659.724210088227
883,672.404064056398,684.970334400137,659.837793712659
884,672.779959370918,685.371641320364,660.188277421472
885,672.89410554453,685.534621791847,660.253589297213
886,673.447983016822,686.274446780547,660.621519253096
887,673.828050645661,686.86444359177,660.791657699551
888,674.242002112747,687.487564544817,660.996439680677
889,674.580047804105,688.035345682257,661.124749925952
890,675.010023254025,688.674548236254,661.345498271796
891,675.44302572125,689.317180170754,661.568871271746
892,675.822020423044,689.905591788915,661.738449057173
893,676.173031278749,690.466147115082,661.879915442415
894,676.521000120555,691.023546674945,662.018453566164
895,676.804117086319,691.578476675916,662.029757496721
896,677.673039897822,693.09202589421,662.254053901434
897,678.543046439643,694.669861752582,662.416231126704
898,679.345045592971,696.17911904103,662.510972144912
899,680.152059908795,697.693758020899,662.610361796692
900,681.041134048774,699.289777083128,662.79249101442
901,681.827724701656,700.580012687942,663.07543671537
902,680.601945017327,698.629293917614,662.574596117039
903,679.17997807862,696.276474313312,662.083481843927
904,677.822929663187,693.988996041261,661.656863285112
905,676.584079916887,691.900852428338,661.267307405435
906,676.081983305451,691.039825107208,661.124141503693
907,675.621992476031,690.302980913102,660.941004038961
908,675.220003787371,689.62396102616,660.816046548582
909,674.800961098641,688.928152797033,660.673769400249
910,674.323044913248,688.200343734915,660.44574609158
911,674.129988609825,687.920345130373,660.339632089276
912,673.934010890758,687.664647699256,660.203374082261
913,673.750988456536,687.421959603582,660.080017309491
914,673.544023283278,687.174580571654,659.913465994901
915,673.455004012939,687.161127704219,659.748880321658
916,673.39501598953,687.196055867866,659.593976111194
917,673.370001396691,687.265986346845,659.474016446538
918,673.320015440134,687.310949543606,659.329081336662
919,673.322011522331,687.407841294058,659.236181750604
920,673.293990347369,687.474836664499,659.11314403024
921,673.21303271717,687.488786311812,658.937279122527
922,673.234996062921,687.605672411573,658.864319714269
923,673.225025094195,687.690639059114,658.759411129276
924,673.257998550136,687.818558687744,658.697438412528
925,673.26302825922,687.918518482904,658.607538035536
926,673.332001225582,688.08241855124,658.581583899924
927,673.358018525964,688.20339972984,658.512637322088
928,673.403010775738,688.343324350191,658.462697201284
929,673.46102032442,688.496256418015,658.425784230825
930,673.519000360355,688.649217292315,658.388783428395
931,673.601066712128,688.849962228462,658.352171195795
932,673.947015088712,689.457497281748,658.436532895675
933,674.285031425601,690.081089169467,658.488973681735
934,674.625024532039,690.706618428485,658.543430635592
935,674.987041074618,691.354138116853,658.619944032382
936,675.335981230066,691.965586021638,658.706376438495
937,675.448028657008,692.201589262926,658.69446805109
938,675.57201621679,692.426261312864,658.717771120716
939,675.69801790824,692.653006735508,658.743029080973
940,675.831026503864,692.886727110682,658.775325897047
941,675.999016040356,693.156067012932,658.84196506778
942,676.163027788509,693.42524865657,658.900806920449
943,676.347012555486,693.715034275008,658.978990835965
944,676.512034320367,693.98586405565,659.038204585083
945,676.731016604539,694.31062091741,659.151412291669
946,676.967046788001,694.662925690398,659.271167885604
947,677.292009731416,695.167083548381,659.416935914452
948,677.569044163554,695.633875593799,659.504212733309
949,677.864990269806,696.10102740985,659.628953129761
950,677.994034083144,696.290262050662,659.697806115626
951,678.156018643293,696.493743816351,659.818293470234
952,678.336028861621,696.715317448237,659.956740275004
953,678.521006256356,696.941858900912,660.100153611801
954,678.655042044266,697.117476497456,660.192607591076
955,678.88101514238,697.384936412325,660.377093872435
956,679.084025666091,697.629549928061,660.538501404122
957,679.295030347665,697.882086075699,660.70797461963
958,679.542020472096,698.170620866361,660.913420077831
959,679.754016092518,698.424211614378,661.083820570659
960,679.935035061596,698.646789673631,661.223280449561
961,680.086957571477,698.808132125381,661.365783017574
962,679.920031738993,698.457650083406,661.38241339458
963,679.791987619799,698.113536601139,661.470438638458
964,679.638041979624,697.743684313949,661.532399645299
965,679.586965322746,697.476562549687,661.697368095805
966,679.489134951019,697.22465205741,661.753617844628
967,680.032011272795,697.984008965837,662.080013579753
968,680.598056912515,698.829100788421,662.367013036609
969,681.19503773472,699.704803194747,662.685272274693
970,681.827056464711,700.615695407511,663.038417521911
971,682.594097437021,701.661438643015,663.526756231027
972,683.441883044195,702.699909217621,664.183856870769
973,683.397071514525,702.317194180282,664.476948848768
974,683.462985131083,701.955903780385,664.970066481781
975,683.40397201131,701.470417333737,665.337526688882
976,683.248172662482,700.935374814635,665.560970510329
977,683.987972208461,701.581467826603,666.39447659032
978,684.503071712644,702.05169937046,666.954444054828
979,685.096038485163,702.598963987404,667.593112982921
980,685.753033947267,703.210724716418,668.295343178117
981,686.313028328877,703.72535243691,668.900704220843
982,686.727959707322,704.04261655636,669.413302858284
983,686.640973936249,703.543560470735,669.738387401762
984,686.299023681768,702.736772767192,669.861274596343
985,686.036935246149,702.009751696391,670.064118795907
986,685.653219486898,701.264922166321,670.041516807474
987,686.5339735945,702.405106781711,670.66284040729
988,687.213088932847,703.449268446378,670.976909419316
989,687.986010684835,704.585827197498,671.386194172171
990,688.663066116179,705.62757887476,671.698553357598
991,689.396037976071,706.717141218138,672.074934734003
992,690.10902088078,707.743618869754,672.474422891806
993,690.661070169848,708.601592676544,672.720547663153
994,691.431060454071,709.677380712963,673.18474019518
995,692.239991389692,710.728354648813,673.75162813057
996,692.649022324514,710.995900897861,674.302143751166
997,692.957034457527,711.09804342905,674.816025486004
998,693.319032285639,711.254302711699,675.383761859579
999,693.688022689322,711.417482638511,675.958562740132
1000,694.052087204622,711.601101827804,676.503072581439
1001,694.697023418501,712.218297056465,677.175749780536
1002,695.326063479507,712.844931503316,677.807195455699
1003,696.014019255929,713.530654330157,678.4973841817
1004,696.605049904672,714.119340699013,679.09075911033
1005,697.186029582595,714.698108699429,679.673950465761
1006,697.811064908114,715.320642655137,680.301487161092
1007,698.408969098094,715.916495008523,680.901443187665
1008,698.689060163544,716.194260673668,681.183859653419
1009,699.027993581018,716.530980479136,681.525006682898
1010,699.288065030164,716.788630751959,681.787499308371
1011,699.650970362507,717.149309643141,682.152631081872
1012,699.701031390869,717.197208514413,682.204854267325
1013,699.858027768081,717.351719420235,682.364336115926
1014,699.90895052667,717.400612093689,682.417288959651
1015,699.747072034022,717.236290224815,682.257853843228
1016,699.729913535741,717.216958210523,682.242868860959
1017,699.246037703803,716.730955616072,681.761119791534
1018,699.04404322968,716.526351110893,681.561735348467
1019,699.012956907886,716.493012048367,681.532901767404
1020,698.689999022122,716.167895695712,681.212102348532
1021,698.322004739672,715.797583974538,680.846425504807
1022,698.066028754465,715.539172816606,680.592884692324
1023,697.898959090822,715.369823347186,680.428094834458
1024,697.430962984447,714.899727454567,679.962198514328
1025,696.755002249933,714.221537562464,679.288466937402
1026,696.343093648837,713.807004415979,678.879182881694
1027,696.530021143637,713.991323728692,679.068718558581
1028,696.756002596006,714.215084838737,679.296920353275
1029,696.91404660431,714.37078608183,679.457307126788
1030,697.125994577782,714.580464586866,679.671524568697
1031,697.405137421533,714.857101869728,679.953172973338
1032,698.243025598624,715.692415993786,680.793635203462
1033,699.124084888452,716.571147341083,681.67702243582
1034,699.977960905239,717.422853347678,682.533068462799
1035,700.519132076021,717.961765361979,683.076498790062
1036,701.414994135678,718.855118167286,683.974870104071
1037,702.023016269418,719.461112069812,684.584920469023
1038,702.50407695005,719.939807530605,685.068346369495
1039,703.116993975904,720.550397412757,685.683590539052
1040,703.636108240842,721.067194033816,686.205022447868
1041,704.414985587103,721.843630254966,686.98634091924
1042,704.848995183367,722.275641788354,687.422348578379
1043,705.044050436945,722.468421048128,687.619679825763
1044,705.33500280433,722.756999245389,687.913006363271
1045,705.495002032508,722.914812869211,688.075191195806
1046,705.525017024543,722.942561886106,688.107472162979
1047,705.548008150493,722.963229666787,688.132786634198
1048,705.47096633418,722.883980991888,688.057951676472
1049,705.143001903235,722.553845245346,687.732158561123
1050,704.789997793215,722.198495887952,687.381499698478
1051,704.429984249596,721.836195159224,687.023773339969
1052,703.984985100732,721.388938715361,686.581031486103
1053,703.433961501656,720.835679707033,686.03224329628
1054,702.789027279161,720.188448002383,685.38960655594
1055,702.31296005623,719.709956208997,684.915963903463
1056,701.738007502487,719.132796442073,684.343218562901
1057,701.200967890955,718.593386420033,683.808549361876
1058,700.613012560924,718.003165568337,683.22285955351
1059,700.062936927611,717.450758830517,682.675115024704
1060,699.401084599616,716.786638010712,682.015531188521
1061,699.117901167667,716.500874716278,681.734927619056
1062,698.367972229282,715.749112331787,680.986832126777
1063,697.599088868702,714.977681350312,680.220496387093
1064,697.337892121816,714.713924898637,679.961859344994
1065,696.641043743044,714.015186340192,679.266901145895
1066,696.22404010604,713.595445934004,678.852634278076
1067,696.053915794337,713.423036808248,678.684794780426
1068,695.477057174958,712.844146726314,678.109967623602
1069,695.163969316443,712.528423277365,677.79951535552
1070,694.919104188586,712.281309520524,677.556898856648
1071,695.066906061904,712.426478590549,677.70733353326
1072,694.811110499646,712.168818619036,677.453402380257
1073,694.986976644392,712.341815272666,677.632138016119
1074,695.067020050509,712.41989660892,677.714143492097
1075,695.007963071387,712.35847126494,677.657454877834
1076,694.757050913491,712.105434028257,677.408667798725
1077,694.807067397751,712.152783343553,677.461351451948
1078,695.183980138175,712.527300042541,677.84066023381
1079,695.331054474943,712.672278769243,677.989830180643
1080,695.621018444457,712.959699848359,678.282337040555
1081,695.800923364944,713.137525478204,678.464321251685
1082,695.447080481269,712.781683809861,678.112477152678
1083,695.430936919602,712.762795990233,678.09907784897
1084,695.135066177122,712.465083163202,677.805049191042
1085,695.059942591405,712.387194869873,677.732690312938
1086,694.741059419611,712.066470738819,677.415648100404
1087,694.663980220192,711.986591218591,677.341369221793
1088,694.468976315594,711.78967388457,677.148278746618
1089,694.070035426489,711.388347980252,676.751722872725
1090,693.970041141645,711.285841258706,676.654241024584
1091,694.080992618823,711.394400397668,676.767584839979
1092,694.062028406815,711.373275068004,676.750781745627
1093,694.102997080789,711.411787163175,676.794206998404
1094,694.097057684707,711.403671640572,676.790443728843
1095,694.366029323546,711.669990821642,677.062067825451
1096,694.722044721584,712.023830862966,677.420258580203
1097,695.164029958139,712.463316478256,677.864743438021
1098,695.605032129246,712.902137280392,678.3079269781
1099,696.028029855353,713.322740502922,678.733319207784
1100,696.446033199998,713.738482392734,679.153584007261
1101,696.895039554126,714.185120054929,679.604959053323
1102,697.357025250987,714.644840036397,680.069210465577
1103,697.79904277776,715.084502497529,680.513583057991
1104,698.27002893065,715.553212081055,680.986845780244
1105,698.760051979777,716.040843116564,681.47926084299
1106,699.309020480539,716.587537473758,682.030503487319
1107,699.785035816416,717.061237085876,682.508834546956
1108,700.201005833626,717.474995268145,682.927016399107
1109,700.495050754529,717.766742208613,683.223359300446
1110,700.952036410729,718.221272565887,683.68280025557
1111,701.346993712381,718.61409995191,684.079887472853
1112,701.627075028547,718.891775120185,684.362374936908
1113,702.121011062773,719.383360254821,684.858661870726
1114,702.538040309318,719.798093511807,685.277987106828
1115,702.940014148048,720.197810540955,685.682217755141
1116,703.306057228514,720.561492529058,686.050621927969
1117,703.798022979064,721.051108851251,686.544937106877
1118,704.248035155289,721.49883346998,686.997236840599
1119,704.685027636377,721.933528673235,687.436526599519
1120,705.1110377765,722.357212146283,687.864863406716
1121,705.538021583314,722.781913702705,688.294129463923
1122,705.949052314406,723.198549109173,688.69955551964
1123,706.455028187223,723.757832589779,689.152223784668
1124,706.953044867527,724.317138946101,689.588950788953
1125,707.492033561605,724.91739758793,690.066669535279
1126,708.011036251855,725.497716773978,690.524355729732
1127,708.559055174023,726.117135096585,691.00097525146
1128,709.181028871466,726.871511789282,691.490545953651
1129,709.768048742951,727.601114070586,691.934983415317
1130,710.354021432763,728.329690463539,692.378352401987
1131,710.882053992913,729.000294997121,692.763812988705
1132,711.40399254419,729.641580504006,693.166404584374
1133,711.71304098038,729.930285591212,693.495796369549
1134,712.012006462635,730.18552473774,693.838488187531
1135,712.243041333871,730.372846871392,694.113235796351
1136,712.501002878135,730.58708770251,694.414918053761
1137,712.739075792556,730.806579805916,694.671571779196
1138,713.217019640006,731.417020457261,695.017018822751
1139,713.685049784631,732.042902106046,695.327197463216
1140,714.200029592745,732.715669365701,695.684389819788
1141,714.711047471423,733.384504774213,696.037590168633
1142,715.198994850948,734.009410335186,696.38857936671
1143,715.484039875735,734.305978546314,696.662101205156
1144,715.761007843151,734.57343273466,696.948582951642
1145,715.987045138604,734.789985629224,697.184104647985
1146,716.215969467761,734.988248532508,697.443690403013
1147,716.180029562718,734.794612447862,697.565446677575
1148,716.173010536842,734.608463051781,697.737558021901
1149,716.161006978523,734.417442630503,697.904571326544
1150,716.134029532232,734.211393789185,698.05666527528
1151,716.145984687761,734.044296667979,698.247672707545
1152,716.108075835115,733.858125077442,698.358026592789
1153,716.387015956574,734.173349712549,698.6006822006
1154,716.681024249673,734.534737477273,698.827311022072
1155,716.918014509933,734.839055180727,698.996973839138
1156,717.179070553073,735.167356332651,699.190784773494
1157,717.415843894717,735.383378520623,699.448309268812
1158,716.718019994307,734.136159864169,699.299880124444
1159,716.017972608977,732.797643806174,699.23830141178
1160,715.272931273836,731.414550861197,699.131311686474
1161,714.46213557987,730.04870491382,698.875566245921
1162,714.490980429984,730.021571289015,698.960389570954
1163,714.546029898213,730.104718991013,698.987340805412
1164,714.618014428258,730.204469598522,699.031559257994
1165,714.725017150175,730.339375964466,699.110658335883
1166,714.826014112778,730.468245335757,699.183782889799
1167,714.917014189004,730.585050312632,699.248978065377
1168,714.98300476521,730.664333859844,699.301675670576
1169,715.000019519527,730.692566874763,699.30747216429
1170,715.057019742905,730.760708637919,699.35333084789
1171,715.12899341539,730.843887481677,699.414099349103
1172,715.11804216975,730.854044257103,699.382040082396
1173,715.244999525526,731.061141978385,699.428857072668
1174,715.316022614148,731.222411870611,699.409633357685
1175,715.383000463509,731.379482698435,699.386518228583
1176,715.405031296567,731.491712148723,699.318350444411
1177,715.424939986534,731.570006758519,699.27987321455
1178,715.044008503403,731.057373046999,699.030643959808
1179,714.650986681739,730.500408716352,698.801564647126
1180,714.256995739768,729.942725113621,698.571266365915
1181,713.828974025786,729.350898382877,698.307049668696
1182,713.367047277419,728.754185847144,697.979908707693
1183,713.219992013843,728.645794380741,697.794189646945
1184,713.068012003048,728.561883935697,697.5741400704
1185,712.917996896618,728.479686392396,697.35630740084
1186,712.688956050939,728.292609229019,697.085302872858
1187,712.169999274124,727.659161996237,696.680836552011
1188,711.676980545542,727.025285665798,696.328675425287
1189,711.157993591598,726.365643193833,695.950343989363
1190,710.659989860079,725.726815668151,695.593164052007
1191,710.178985707406,725.105099269436,695.252872145376
1192,709.677995550652,724.463354466394,694.89263663491
1193,709.211977769498,723.856566169468,694.567389369528
1194,708.772085252888,723.33199100311,694.212179502665
1195,708.925000153446,723.736160618586,694.113839688306
1196,709.047026994055,724.16639406488,693.927659923229
1197,709.194012142545,724.620969066817,693.767055218273
1198,709.338027046852,725.073045354676,693.603008739028
